#Annotated with Bakta v1.11.3, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1657355	1658941	-	OEJLDF_01756	57.0	8.1	PF00753.33|Lactamase_B, PF12706.13|Lactamase_B_2, PF22505.1|RNase_J_b_CASP	PFAM:PF00753.33, PFAM:PF12706.13, PFAM:PF22505.1
contig_1	1659029	1659517	+	OEJLDF_01757	17.7	4.8		
contig_1	1664136	1664696	-	OEJLDF_01762	20.0	5.7	PF01687.23|Flavokinase	PFAM:PF01687.23
contig_1	1667022	1667342	-	OEJLDF_01764	10.9	8.1		
contig_1	1672507	1672704	-	OEJLDF_01768	7.3	11.7		
contig_1	1672789	1673091	-	OEJLDF_01769	10.3	6.7		
contig_1	1673908	1674381	-	OEJLDF_01771	17.2	4.9	PF02576.22|RimP_N, PF17384.8|DUF150_C	PFAM:PF02576.22, PFAM:PF17384.8
contig_1	1683698	1683940	-	OEJLDF_01780	9.0	4.4		
contig_1	1683940	1684446	-	OEJLDF_01781	17.7	5.4		
contig_1	1685432	1686409	-	OEJLDF_01783	35.6	5.1		
contig_1	1687930	1688472	-	OEJLDF_01785	19.2	7.0		
contig_1	1688472	1688855	-	OEJLDF_01786	14.1	10.5	PF02899.23|Phage_int_SAM_1	PFAM:PF02899.23
contig_1	1689004	1689624	+	OEJLDF_01787	22.7	5.3	PF01327.26|Pep_deformylase	PFAM:PF01327.26
contig_1	1689658	1690107	-	OEJLDF_01788	15.7	9.3		
contig_1	1690402	1690707	+	OEJLDF_01789	10.6	4.8		SO:0001217, UniRef:UniRef50_A0A1J6XBV7
contig_1	1696058	1696249	-	OEJLDF_01793	7.0	4.1		
contig_1	1697724	1697933	-	OEJLDF_01795	7.3	4.5		
contig_1	1697930	1698616	-	OEJLDF_01796	25.4	9.2	PF22435.1|MRM3-like_sub_bind	PFAM:PF22435.1
contig_1	1700829	1701578	+	OEJLDF_01799	26.2	5.8		SO:0001217, UniRef:UniRef50_D7GEM3
contig_1	1705059	1705679	-	OEJLDF_01804	22.0	4.4	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_1	1706706	1706969	-	OEJLDF_01805	9.2	5.8		
contig_1	1710167	1710526	-	OEJLDF_01811	13.4	4.8	PF01458.23|SUFBD_core	PFAM:PF01458.23
contig_1	1710505	1710972	-	OEJLDF_01812	17.0	6.5	PF01458.23|SUFBD_core	PFAM:PF01458.23
contig_1	1710930	1711382	-	OEJLDF_01813	16.1	4.6		
contig_1	1714934	1715677	+	OEJLDF_01818	26.3	9.9		
contig_1	1715900	1716364	-	OEJLDF_01819	15.9	5.9	PF01174.25|SNO	PFAM:PF01174.25
contig_1	1720719	1721621	+	OEJLDF_01823	32.2	5.4	PF10128.15|OpcA_G6PD_assem, PF20171.3|OpcA_G6PD_C	PFAM:PF10128.15, PFAM:PF20171.3
contig_1	1724438	1725499	-	OEJLDF_01828	38.0	10.2	PF00162.24|PGK	PFAM:PF00162.24
contig_1	1726781	1727626	-	OEJLDF_01830	29.2	11.1		
contig_1	1727743	1727946	+	OEJLDF_01831	6.8	12.0		
contig_1	1728946	1729293	-	OEJLDF_01833	12.5	8.4	PF02650.20|HTH_WhiA	PFAM:PF02650.20
contig_1	1731988	1732500	-	OEJLDF_01836	18.2	5.7	PF00633.29|HHH, PF08459.17|UvrC_RNaseH_dom, PF12826.13|HHH_2, PF14520.12|HHH_5	PFAM:PF00633.29, PFAM:PF08459.17, PFAM:PF12826.13, PFAM:PF14520.12
contig_1	1732584	1732772	+	OEJLDF_01837	7.3	12.0		
contig_1	1732705	1733979	-	OEJLDF_01838	48.2	9.1	PF01541.30|GIY-YIG, PF22920.2|UvrC_RNaseH	PFAM:PF01541.30, PFAM:PF22920.2
contig_1	1738095	1738238	+	OEJLDF_01843	5.3	11.7		
contig_1	1738287	1741991	-	OEJLDF_01844	135.0	8.1	PF00005.33|ABC_tran, PF13304.12|AAA_21, PF13555.12|AAA_29, PF17755.6|UvrA_DNA-bind, PF17760.6|UvrA_inter	PFAM:PF00005.33, PFAM:PF13304.12, PFAM:PF13555.12, PFAM:PF17755.6, PFAM:PF17760.6
contig_1	1743172	1743543	+	OEJLDF_01846	13.2	5.0	PF00753.33|Lactamase_B	PFAM:PF00753.33
contig_1	1743422	1744105	-	OEJLDF_01847	24.4	10.4		
contig_1	1744093	1744608	-	OEJLDF_01848	18.9	10.6		
contig_1	1746955	1747233	-	OEJLDF_01851	10.2	5.5	PF01121.26|CoaE	PFAM:PF01121.26
contig_1	1747220	1747621	-	OEJLDF_01852	14.0	10.2	PF01121.26|CoaE	PFAM:PF01121.26
contig_1	1758440	1759390	-	OEJLDF_01861	33.6	7.2	PF01479.30|S4	PFAM:PF01479.30
contig_1	1759387	1759932	-	OEJLDF_01862	19.2	6.6		
contig_1	1760535	1761491	-	OEJLDF_01864	34.8	4.8		
contig_1	1761628	1761921	-	OEJLDF_01865	10.9	10.9		
contig_1	1761915	1762445	-	OEJLDF_01866	19.0	4.7		
contig_1	1763394	1764248	-	OEJLDF_01868	29.9	4.4	PF00091.31|Tubulin, PF12327.13|FtsZ_C	PFAM:PF00091.31, PFAM:PF12327.13
contig_1	1764260	1764634	-	OEJLDF_01869	12.4	4.7	PF00091.31|Tubulin	PFAM:PF00091.31
contig_1	1766119	1767018	-	OEJLDF_01871	31.3	6.0	PF01225.30|Mur_ligase, PF08245.18|Mur_ligase_M	PFAM:PF01225.30, PFAM:PF08245.18
contig_1	1767015	1767488	-	OEJLDF_01872	16.3	4.7	PF04101.22|Glyco_tran_28_C	PFAM:PF04101.22
contig_1	1767475	1768113	-	OEJLDF_01873	22.1	11.1		
contig_1	1768113	1768448	-	OEJLDF_01874	11.7	11.3		
contig_1	1768457	1768564	-	OEJLDF_01875	3.8	4.8		
contig_1	1768540	1769376	-	OEJLDF_01876	29.1	9.7		
contig_1	1772123	1772596	-	OEJLDF_01879	16.4	5.4	PF02875.26|Mur_ligase_C	PFAM:PF02875.26
contig_1	1772560	1773606	-	OEJLDF_01880	35.3	6.4	PF01225.30|Mur_ligase, PF08245.18|Mur_ligase_M	PFAM:PF01225.30, PFAM:PF08245.18
contig_1	1775197	1775655	-	OEJLDF_01882	16.1	5.0	PF00905.27|Transpeptidase	PFAM:PF00905.27
contig_1	1776106	1776282	+	OEJLDF_01883	6.4	6.5		
contig_1	1776272	1777255	-	OEJLDF_01884	34.3	11.1	PF03717.20|PBP_dimer	PFAM:PF03717.20
contig_1	1780057	1780791	-	OEJLDF_01889	26.3	9.0	PF11799.13|IMS_C, PF21999.2|IMS_HHH_1	PFAM:PF11799.13, PFAM:PF21999.2
contig_1	1780734	1781297	-	OEJLDF_01890	20.4	8.4		
contig_1	1781324	1781572	-	OEJLDF_01891	8.6	11.2		
contig_1	1784955	1785356	-	OEJLDF_01893	14.9	5.7	PF20114.4|DUF6504	PFAM:PF20114.4
contig_1	1785673	1787064	+	OEJLDF_01894	51.0	5.3	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_1	1787061	1787780	+	OEJLDF_01895	26.3	4.7	PF00580.27|UvrD-helicase, PF13245.12|AAA_19, PF13361.12|UvrD_C	PFAM:PF00580.27, PFAM:PF13245.12, PFAM:PF13361.12
contig_1	1787734	1788207	-	OEJLDF_01896	17.0	5.7	PF02219.23|MTHFR	PFAM:PF02219.23
contig_1	1788713	1789789	+	OEJLDF_01897	37.7	5.1	PF00348.22|polyprenyl_synt	PFAM:PF00348.22
contig_1	1798708	1798977	+	OEJLDF_01905	9.7	4.4	PF01037.27|AsnC_trans_reg	PFAM:PF01037.27
contig_1	1801537	1802247	+	OEJLDF_01908	26.1	5.0		
contig_1	1802339	1803007	+	OEJLDF_01909	23.9	11.2		SO:0001217, UniRef:UniRef50_D7GEW7
contig_1	1803032	1803715	+	OEJLDF_01910	23.6	6.8		
contig_1	1803855	1804280	+	OEJLDF_01911	14.7	9.5		
contig_1	1804321	1804782	-	OEJLDF_01912	16.2	4.8	PF00591.27|Glycos_transf_3	PFAM:PF00591.27
contig_1	1809151	1810230	-	OEJLDF_01917	39.4	9.1	PF22743.1|PspAA	PFAM:PF22743.1
contig_1	1811084	1811299	+	OEJLDF_01919	7.5	4.1		
contig_1	1817717	1818079	+	OEJLDF_01924	13.5	4.5	PF03951.24|Gln-synt_N	PFAM:PF03951.24
contig_1	1818076	1819065	+	OEJLDF_01925	36.9	9.4	PF00120.29|Gln-synt_C	PFAM:PF00120.29
contig_1	1819399	1819989	+	OEJLDF_01926	19.4	6.2		
contig_1	1820447	1820659	+	OEJLDF_01927	7.2	4.1	PF02909.22|TetR_C_1	PFAM:PF02909.22
contig_1	1822131	1824452	-	OEJLDF_01930	84.2	9.9	PF03710.21|GlnE	PFAM:PF03710.21
contig_1	1824694	1825431	+	OEJLDF_01931	26.1	8.9	PF17844.6|SCP_3	PFAM:PF17844.6
contig_1	1827028	1827192	+	OEJLDF_01933	5.5	4.6		
contig_1	1827993	1828199	+	OEJLDF_01935	6.7	4.1		
contig_1	1837152	1837778	+	OEJLDF_01945	24.0	8.0		
contig_1	1837860	1838498	+	OEJLDF_01946	22.5	4.8	PF01656.29|CbiA, PF01883.24|FeS_assembly_P, PF02374.21|ArsA_ATPase, PF09140.17|MipZ, PF13614.12|AAA_31	PFAM:PF01656.29, PFAM:PF01883.24, PFAM:PF02374.21, PFAM:PF09140.17, PFAM:PF13614.12
contig_1	1838579	1839016	+	OEJLDF_01947	14.8	6.0		
contig_1	1839198	1839446	-	OEJLDF_01948	8.8	4.3		
contig_1	1839416	1839646	-	OEJLDF_01949	8.5	11.2		
contig_1	1841681	1842823	-	OEJLDF_01952	41.7	6.5		
contig_1	1844539	1844931	-	OEJLDF_01955	13.8	4.7		
contig_1	1844954	1845259	-	OEJLDF_01956	10.5	8.0		
contig_1	1845604	1845726	+	OEJLDF_01957	4.4	9.4		
contig_1	1845865	1846161	+	OEJLDF_01958	10.0	11.7		
contig_1	1849623	1850375	+	OEJLDF_01962	27.1	8.6		
contig_1	1850257	1850481	-	OEJLDF_01963	8.2	11.8		
contig_1	1850545	1851654	-	OEJLDF_01964	39.1	8.3	PF00155.27|Aminotran_1_2	PFAM:PF00155.27
contig_1	1854246	1854692	+	OEJLDF_01968	16.1	5.4	PF00206.25|Lyase_1, PF10415.14|FumaraseC_C	PFAM:PF00206.25, PFAM:PF10415.14
contig_1	1854856	1855302	+	OEJLDF_01969	17.2	5.8		SO:0001217, UniRef:UniRef50_D7GF18
contig_1	1855430	1856629	+	OEJLDF_01970	43.2	8.1	PF00206.25|Lyase_1	PFAM:PF00206.25
contig_1	1856637	1856897	+	OEJLDF_01971	9.5	5.9	PF10415.14|FumaraseC_C	PFAM:PF10415.14
contig_1	1858163	1858573	+	OEJLDF_01973	14.7	5.6	PF00206.25|Lyase_1, PF10415.14|FumaraseC_C	PFAM:PF00206.25, PFAM:PF10415.14
contig_1	1860000	1860164	+	OEJLDF_01975	6.2	4.8		
contig_1	1860439	1860621	-	OEJLDF_01976	6.2	5.1		
contig_1	1860637	1861440	+	OEJLDF_01977	28.3	6.7		
contig_1	1861667	1862164	-	OEJLDF_01978	17.2	10.2		
contig_1	1862119	1862745	-	OEJLDF_01979	21.9	8.9		
contig_1	1862867	1863499	-	OEJLDF_01980	22.7	8.9	PF01047.28|MarR, PF13463.12|HTH_27	PFAM:PF01047.28, PFAM:PF13463.12
contig_1	1864717	1865514	-	OEJLDF_01983	28.0	5.0	PF07687.19|M20_dimer	PFAM:PF07687.19
contig_1	1867095	1867337	-	OEJLDF_01985	8.7	11.1		
contig_1	1867300	1867641	-	OEJLDF_01986	11.8	6.3	PF19279.4|YegS_C	PFAM:PF19279.4
contig_1	1867605	1868105	-	OEJLDF_01987	17.1	9.6		
contig_1	1868798	1869622	+	OEJLDF_01988	28.7	9.5		
contig_1	1869595	1869765	+	OEJLDF_01989	6.0	4.7		
contig_1	1870966	1871190	+	OEJLDF_01991	8.5	11.1		
contig_1	1872217	1872567	-	OEJLDF_01993	12.0	11.5		
contig_1	1873652	1874050	-	OEJLDF_01995	14.4	5.3		
contig_1	1877388	1877603	-	OEJLDF_01998	7.1	5.4		
contig_1	1877646	1877840	+	OEJLDF_01999	6.5	12.0		
contig_1	1878340	1878501	-	OEJLDF_02000	5.7	10.1		
contig_1	1879998	1880471	+	OEJLDF_02002	16.8	6.1	PF02554.20|CstA	PFAM:PF02554.20
contig_1	1880429	1881268	+	OEJLDF_02003	31.0	9.4	PF02554.20|CstA	PFAM:PF02554.20
contig_1	1881258	1881473	+	OEJLDF_02004	8.6	5.6		
contig_1	1883617	1884228	-	OEJLDF_02007	21.5	4.8	PF00581.25|Rhodanese	PFAM:PF00581.25
contig_1	1884168	1884827	-	OEJLDF_02008	24.2	6.5	PF00899.27|ThiF	PFAM:PF00899.27
contig_1	1884836	1887151	-	OEJLDF_02009	82.0	6.8	PF00070.33|Pyr_redox, PF01266.30|DAO, PF05690.20|ThiG, PF13450.12|NAD_binding_8	PFAM:PF00070.33, PFAM:PF01266.30, PFAM:PF05690.20, PFAM:PF13450.12
contig_1	1888486	1888659	+	OEJLDF_02011	5.8	4.2		
contig_1	1891089	1892828	+	OEJLDF_02014	62.5	8.4	PF01266.30|DAO, PF07992.20|Pyr_redox_2, PF13450.12|NAD_binding_8	PFAM:PF01266.30, PFAM:PF07992.20, PFAM:PF13450.12
contig_1	1902167	1902391	-	OEJLDF_02024	7.5	4.1		
contig_1	1903179	1903736	-	OEJLDF_02025	19.6	5.6		
contig_1	1903736	1905136	-	OEJLDF_02026	52.6	10.1		
contig_1	1908470	1908601	+	OEJLDF_02029	4.9	9.0		
contig_1	1910086	1911357	-	OEJLDF_02031	45.4	5.1		
contig_1	1911508	1912857	+	OEJLDF_02032	48.4	5.6		
contig_1	1914016	1914165	+	OEJLDF_02034	5.4	5.5		
contig_1	1914180	1914542	+	OEJLDF_02035	13.8	11.8		
contig_1	1914485	1915192	+	OEJLDF_02036	24.7	4.6		
contig_1	1916463	1917305	+	OEJLDF_02039	31.1	6.4		
contig_1	1917286	1917804	-	OEJLDF_02040	18.9	4.6	PF04266.20|ASCH	PFAM:PF04266.20
contig_1	1917843	1919879	-	OEJLDF_02041	73.2	5.2	PF04266.20|ASCH	PFAM:PF04266.20
contig_1	1919837	1920406	-	OEJLDF_02042	20.7	5.3		
contig_1	1922855	1923436	-	OEJLDF_02046	20.4	5.9		
contig_1	1923433	1925331	-	OEJLDF_02047	66.5	9.7		
contig_1	1927064	1927594	+	OEJLDF_02049	18.7	5.8		
contig_1	1927699	1927914	-	OEJLDF_02050	7.6	5.2		
contig_1	1927872	1928345	-	OEJLDF_02051	16.3	6.9	PF01243.27|PNPOx_N	PFAM:PF01243.27
contig_1	1928705	1929136	+	OEJLDF_02052	16.0	4.4	PF00702.32|Hydrolase	PFAM:PF00702.32
contig_1	1929665	1930120	-	OEJLDF_02054	16.0	9.9		
contig_1	1930670	1930759	-	OEJLDF_02056	3.1	10.7		
contig_1	1930787	1930951	-	OEJLDF_02057	6.1	6.1		
contig_1	1933522	1934190	-	OEJLDF_02060	23.5	9.8		
contig_1	1936512	1936997	+	OEJLDF_02063	17.1	9.4	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	1936967	1937974	+	OEJLDF_02064	35.7	9.7	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	1939592	1939729	-	OEJLDF_02066	4.9	4.6		
contig_1	1939726	1940229	-	OEJLDF_02067	18.6	7.8	PF00440.29|TetR_N	PFAM:PF00440.29
contig_1	1941987	1942154	-	OEJLDF_02070	5.6	4.1		
contig_1	1942112	1942543	-	OEJLDF_02071	15.1	7.8		
contig_1	1942543	1942941	-	OEJLDF_02072	14.6	5.7		
contig_1	1943533	1944174	-	OEJLDF_02074	22.9	10.1	PF04977.20|DivIC	PFAM:PF04977.20
contig_1	1946528	1947046	-	OEJLDF_02077	17.9	6.6		
contig_1	1949212	1950861	-	OEJLDF_02079	58.7	5.0	PF17757.6|UvrB_inter	PFAM:PF17757.6
contig_1	1950861	1951304	-	OEJLDF_02080	15.6	11.2		
contig_1	1952064	1952825	-	OEJLDF_02082	27.7	5.4	PF01386.24|Ribosomal_L25p, PF14693.11|Ribosomal_TL5_C	PFAM:PF01386.24, PFAM:PF14693.11
contig_1	1960111	1960545	-	OEJLDF_02090	15.7	5.4	PF01026.27|TatD_DNase	PFAM:PF01026.27
contig_1	1960542	1960865	-	OEJLDF_02091	11.7	5.7	PF01026.27|TatD_DNase	PFAM:PF01026.27
contig_1	1961270	1961767	-	OEJLDF_02092	17.9	6.2	PF00590.25|TP_methylase, PF23016.2|RsmI_C	PFAM:PF00590.25, PFAM:PF23016.2
contig_1	1962442	1964619	-	OEJLDF_02093	76.4	8.7	PF14498.12|Glyco_hyd_65N_2, PF22124.2|Glyco_hydro_95_cat	PFAM:PF14498.12, PFAM:PF22124.2
contig_1	1967483	1967578	+	OEJLDF_02096	3.3	9.5		
contig_1	1969279	1969800	-	OEJLDF_02098	18.5	4.5		
contig_1	1970064	1970714	+	OEJLDF_02099	22.2	5.4	PF00288.32|GHMP_kinases_N, PF10509.15|GalKase_gal_bdg	PFAM:PF00288.32, PFAM:PF10509.15
contig_1	1970663	1971259	+	OEJLDF_02100	21.2	6.1	PF08544.19|GHMP_kinases_C	PFAM:PF08544.19
contig_1	1971416	1971949	+	OEJLDF_02101	19.4	6.8	PF00582.32|Usp	PFAM:PF00582.32
contig_1	1972359	1972745	+	OEJLDF_02103	13.0	10.6		
contig_1	1972805	1973278	+	OEJLDF_02104	17.2	5.7	PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13508.13, PFAM:PF13673.13
contig_1	1974917	1975270	-	OEJLDF_02106	11.6	6.0		
contig_1	1975231	1976403	-	OEJLDF_02107	40.6	11.0		
contig_1	1976516	1977076	+	OEJLDF_02108	20.5	8.1	PF00440.29|TetR_N	PFAM:PF00440.29
contig_1	1981572	1981979	-	OEJLDF_02114	14.2	11.2	PF01551.29|Peptidase_M23	PFAM:PF01551.29
contig_1	1982176	1983168	+	OEJLDF_02115	36.9	6.0	PF13676.11|TIR_2	PFAM:PF13676.11, SO:0001217, UniRef:UniRef50_A0A375Z505
contig_1	1984265	1984474	-	OEJLDF_02116	7.2	8.0		
contig_1	1984522	1985301	-	OEJLDF_02117	27.0	10.9		SO:0001217, UniRef:UniRef50_D7GFH2
contig_1	1987458	1988021	+	OEJLDF_02120	20.4	9.9		SO:0001217, UniRef:UniRef50_A0A087CJ67
contig_1	1988068	1988619	+	OEJLDF_02121	20.2	10.8		
contig_1	1989520	1989939	-	OEJLDF_02122	15.9	11.2		
contig_1	1993177	1993593	-	OEJLDF_02126	15.0	10.4		
contig_1	1993973	1994791	-	OEJLDF_02127	27.1	5.5	PF00089.32|Trypsin, PF00595.29|PDZ, PF13180.12|PDZ_2, PF13365.12|Trypsin_2, PF17820.7|PDZ_6	PFAM:PF00089.32, PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF13365.12, PFAM:PF17820.7
contig_1	1994891	1995109	+	OEJLDF_02128	7.6	4.5		
contig_1	1995415	1995645	-	OEJLDF_02129	8.5	9.5	PF03729.18|DUF308	PFAM:PF03729.18
contig_1	1995868	1996329	-	OEJLDF_02130	17.3	7.9	PF00072.30|Response_reg, PF00196.25|GerE, PF08281.18|Sigma70_r4_2, PF13384.12|HTH_23	PFAM:PF00072.30, PFAM:PF00196.25, PFAM:PF08281.18, PFAM:PF13384.12
contig_1	1996326	1996526	-	OEJLDF_02131	7.1	6.2		
contig_1	2001360	2002094	-	OEJLDF_02135	26.4	4.9		SO:0001217, UniRef:UniRef50_D7GFJ1
contig_1	2002984	2003229	+	OEJLDF_02137	8.7	4.9		
contig_1	2006377	2007222	-	OEJLDF_02141	29.2	4.6	PF00994.29|MoCF_biosynth, PF03454.20|MoeA_C	PFAM:PF00994.29, PFAM:PF03454.20
contig_1	2010286	2010696	-	OEJLDF_02146	14.4	5.3		
contig_1	2012636	2012968	+	OEJLDF_02149	11.9	4.7		
contig_1	2014692	2015051	+	OEJLDF_02152	13.8	4.8		SO:0001217, UniRef:UniRef50_A0A0R1EXN8
contig_1	2015216	2015551	-	OEJLDF_02153	12.2	4.2	PF00085.26|Thioredoxin, PF13098.12|Thioredoxin_2, PF13905.12|Thioredoxin_8	PFAM:PF00085.26, PFAM:PF13098.12, PFAM:PF13905.12
contig_1	2017685	2018068	-	OEJLDF_02156	12.5	12.0		
contig_1	2019395	2019790	-	OEJLDF_02158	13.3	6.7		
contig_1	2019836	2020177	+	OEJLDF_02159	12.1	10.1		
contig_1	2020255	2021034	-	OEJLDF_02160	27.7	4.7		
contig_1	2021620	2021943	-	OEJLDF_02162	10.1	11.6		
contig_1	2022339	2022677	+	OEJLDF_02163	12.0	9.1		
contig_1	2026909	2027808	-	OEJLDF_02166	32.7	5.1	PF00395.25|SLH	PFAM:PF00395.25
contig_1	2027833	2028474	-	OEJLDF_02167	22.3	4.9		
contig_1	2028443	2028787	-	OEJLDF_02168	11.7	6.8		
contig_1	2041874	2042221	+	OEJLDF_02176	11.9	8.5		
contig_1	2044942	2046258	+	OEJLDF_02180	45.7	5.9		
contig_1	2046204	2046551	+	OEJLDF_02181	12.4	8.3		
contig_1	2046563	2047270	+	OEJLDF_02182	25.5	6.1		
contig_1	2047391	2049079	-	OEJLDF_02183	60.2	6.9	PF02254.24|TrkA_N	PFAM:PF02254.24
contig_1	2049647	2049817	+	OEJLDF_02184	5.8	10.7		
contig_1	2050540	2051256	-	OEJLDF_02186	26.3	10.0	PF09335.16|VTT_dom	PFAM:PF09335.16
contig_1	2058778	2059179	-	OEJLDF_02192	14.0	4.5		
contig_1	2059421	2059672	-	OEJLDF_02193	9.0	5.6	PF02589.21|LUD_dom	PFAM:PF02589.21
contig_1	2059633	2060076	-	OEJLDF_02194	15.9	5.6		
contig_1	2065925	2066167	+	OEJLDF_02199	9.1	6.6	PF01406.26|tRNA-synt_1e	PFAM:PF01406.26
contig_1	2066164	2067051	+	OEJLDF_02200	32.4	5.3	PF00133.28|tRNA-synt_1, PF01406.26|tRNA-synt_1e, PF09190.17|DALR_2	PFAM:PF00133.28, PFAM:PF01406.26, PFAM:PF09190.17
contig_1	2067048	2067203	+	OEJLDF_02201	5.7	5.1	PF23493.1|CysS_C	PFAM:PF23493.1
contig_1	2068338	2069465	+	OEJLDF_02203	39.8	6.9	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2069486	2069824	+	OEJLDF_02204	12.5	10.0	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2070141	2070578	+	OEJLDF_02205	15.6	9.7	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2070575	2071630	+	OEJLDF_02206	37.1	8.7	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2072863	2074026	+	OEJLDF_02208	42.1	5.8	PF00155.27|Aminotran_1_2, PF00464.25|SHMT	PFAM:PF00155.27, PFAM:PF00464.25
contig_1	2074023	2074310	+	OEJLDF_02209	10.0	4.9	PF00464.25|SHMT	PFAM:PF00464.25
contig_1	2074378	2075010	-	OEJLDF_02210	21.0	10.8		
contig_1	2082276	2082647	-	OEJLDF_02219	12.4	5.4	PF00364.28|Biotin_lipoyl, PF13533.12|Biotin_lipoyl_2	PFAM:PF00364.28, PFAM:PF13533.12
contig_1	2086301	2087623	-	OEJLDF_02223	46.1	5.9	PF00202.27|Aminotran_3	PFAM:PF00202.27
contig_1	2090003	2090251	-	OEJLDF_02226	8.8	8.9	PF00490.27|ALAD	PFAM:PF00490.27
contig_1	2090347	2090838	-	OEJLDF_02227	17.0	4.6	PF00490.27|ALAD	PFAM:PF00490.27
contig_1	2091122	2091457	-	OEJLDF_02228	11.5	4.8	PF00762.24|Ferrochelatase	PFAM:PF00762.24
contig_1	2091454	2092179	-	OEJLDF_02229	25.8	6.4	PF00762.24|Ferrochelatase	PFAM:PF00762.24
contig_1	2097696	2098787	-	OEJLDF_02234	38.5	5.4	PF00745.25|GlutR_dimer, PF05201.20|GlutR_N	PFAM:PF00745.25, PFAM:PF05201.20
contig_1	2099349	2100311	+	OEJLDF_02235	35.9	4.5	PF00733.27|Asn_synthase, PF13522.11|GATase_6, PF13537.11|GATase_7	PFAM:PF00733.27, PFAM:PF13522.11, PFAM:PF13537.11
contig_1	2100365	2101066	+	OEJLDF_02236	27.1	7.1	PF00733.27|Asn_synthase	PFAM:PF00733.27
contig_1	2103368	2103640	-	OEJLDF_02238	9.5	11.4		
contig_1	2103769	2103981	+	OEJLDF_02239	7.7	11.9		
contig_1	2105316	2105510	-	OEJLDF_02241	6.6	9.7		
contig_1	2105462	2105662	-	OEJLDF_02242	7.6	12.0		
contig_1	2113503	2114138	+	OEJLDF_02250	23.6	5.0	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_1	2118012	2119304	+	OEJLDF_02253	43.7	11.6		SO:0001217, UniRef:UniRef50_D7GFU3
contig_1	2119423	2119905	+	OEJLDF_02254	17.3	5.7	PF08240.17|ADH_N	PFAM:PF08240.17
contig_1	2119869	2120576	+	OEJLDF_02255	24.3	5.4	PF00107.32|ADH_zinc_N, PF13602.12|ADH_zinc_N_2	PFAM:PF00107.32, PFAM:PF13602.12
contig_1	2120748	2120915	+	OEJLDF_02256	6.1	8.0		
contig_1	2120876	2121190	-	OEJLDF_02257	10.5	9.3		
contig_1	2122653	2123279	-	OEJLDF_02259	23.1	11.6		
contig_1	2126779	2126994	-	OEJLDF_02264	7.6	4.3		
contig_1	2127168	2127401	+	OEJLDF_02265	8.0	6.5		
contig_1	2128671	2130236	+	OEJLDF_02267	52.7	9.3		
contig_1	2130209	2130661	+	OEJLDF_02268	15.8	6.6		
contig_1	2133609	2133785	+	OEJLDF_02271	6.0	11.2		
contig_1	2137437	2137697	-	OEJLDF_02274	9.7	4.5	PF00709.27|Adenylsucc_synt	PFAM:PF00709.27
contig_1	2137646	2138719	-	OEJLDF_02275	37.9	8.8	PF00709.27|Adenylsucc_synt	PFAM:PF00709.27
contig_1	2138916	2139131	-	OEJLDF_02276	7.6	11.9		
contig_1	2143280	2144467	+	OEJLDF_02280	41.1	6.1	PF01035.26|DNA_binding_1, PF02870.21|Methyltransf_1N	PFAM:PF01035.26, PFAM:PF02870.21
contig_1	2144602	2144814	-	OEJLDF_02281	7.4	10.6		
contig_1	2147924	2148103	+	OEJLDF_02284	5.9	10.0		
contig_1	2149977	2150342	-	OEJLDF_02287	13.0	5.6		
contig_1	2150943	2152403	-	OEJLDF_02288	51.5	5.0	PF00905.27|Transpeptidase	PFAM:PF00905.27
contig_1	2152400	2153149	-	OEJLDF_02289	26.5	5.0	PF00912.28|Transgly	PFAM:PF00912.28
contig_1	2153345	2153908	+	OEJLDF_02290	21.3	8.8		
contig_1	2158121	2158711	+	OEJLDF_02296	20.4	4.4	PF00381.24|PTS-HPr	PFAM:PF00381.24
contig_1	2158824	2160527	+	OEJLDF_02297	60.2	6.5	PF19335.5|HMBD	PFAM:PF19335.5
contig_1	2161617	2162621	+	OEJLDF_02299	35.8	10.1		
contig_1	2162608	2162799	-	OEJLDF_02300	6.6	12.0		
contig_1	2165742	2166110	-	OEJLDF_02303	13.0	7.8		
contig_1	2166212	2166586	-	OEJLDF_02304	13.3	4.3		
contig_1	2168143	2168523	-	OEJLDF_02306	13.3	9.8		
contig_1	2168727	2169077	-	OEJLDF_02307	11.9	11.5		
contig_1	2169126	2170007	+	OEJLDF_02308	31.8	7.3	PF02837.24|Glyco_hydro_2_N	PFAM:PF02837.24
