#Annotated with Bakta v1.11.3, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1567336	1568616	+	CNGMIB_01667	46.5	6.1		SO:0001217, UniRef:UniRef50_D7GG86
contig_1	1568649	1568780	+	CNGMIB_01668	4.9	10.2		
contig_1	1569673	1570143	+	CNGMIB_01670	16.1	9.1	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12
contig_1	1570089	1570508	+	CNGMIB_01671	15.5	9.5	PF13177.12|DNA_pol3_delta2	PFAM:PF13177.12
contig_1	1570463	1571053	+	CNGMIB_01672	20.9	5.7	PF09115.15|DNApol3-delta_C	PFAM:PF09115.15
contig_1	1573043	1573555	+	CNGMIB_01674	18.5	5.9		
contig_1	1573549	1574091	+	CNGMIB_01675	18.0	8.9		
contig_1	1582761	1583537	-	CNGMIB_01682	28.1	11.7		
contig_1	1583665	1584426	+	CNGMIB_01683	26.8	4.7	PF00712.24|DNA_pol3_beta, PF02767.21|DNA_pol3_beta_2	PFAM:PF00712.24, PFAM:PF02767.21
contig_1	1584426	1584824	+	CNGMIB_01684	14.2	4.5	PF02768.20|DNA_pol3_beta_3	PFAM:PF02768.20
contig_1	1584898	1585734	+	CNGMIB_01685	30.4	9.0	PF02463.25|SMC_N, PF13175.12|AAA_15, PF13476.12|AAA_23	PFAM:PF02463.25, PFAM:PF13175.12, PFAM:PF13476.12
contig_1	1585731	1586186	+	CNGMIB_01686	16.0	4.9		
contig_1	1589162	1589683	+	CNGMIB_01689	18.8	10.3		
contig_1	1596229	1596585	-	CNGMIB_01695	13.2	9.2		
contig_1	1600673	1602286	+	CNGMIB_01698	58.4	9.0		
contig_1	1609724	1610218	-	CNGMIB_01707	17.2	4.8	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	1610361	1611689	-	CNGMIB_01708	46.0	11.4		
contig_1	1611689	1612654	-	CNGMIB_01709	33.5	4.5	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	1612651	1613031	-	CNGMIB_01710	13.3	11.8		
contig_1	1613031	1613450	-	CNGMIB_01711	14.5	10.6		
contig_1	1618213	1618383	+	CNGMIB_01715	5.7	11.4		
contig_1	1620645	1620926	-	CNGMIB_01718	9.9	9.5		
contig_1	1622511	1622669	-	CNGMIB_01720	5.6	8.3		
contig_1	1623847	1624269	+	CNGMIB_01722	14.7	8.3		SO:0001217, UniRef:UniRef50_D7GHF4
contig_1	1624306	1625223	-	CNGMIB_01723	33.1	5.2	PF10722.14|YbjN	PFAM:PF10722.14
contig_1	1625461	1625979	-	CNGMIB_01725	18.1	10.6	PF12089.13|DUF3566	PFAM:PF12089.13
contig_1	1629301	1630185	-	CNGMIB_01730	31.4	5.0		SO:0001217, UniRef:UniRef50_D7GHE6
contig_1	1630407	1632521	-	CNGMIB_01731	78.1	4.9	PF00521.26|DNA_topoisoIV, PF03989.18|DNA_gyraseA_C	PFAM:PF00521.26, PFAM:PF03989.18
contig_1	1632482	1632976	-	CNGMIB_01732	18.4	8.8	PF00521.26|DNA_topoisoIV	PFAM:PF00521.26
contig_1	1635649	1636125	-	CNGMIB_01734	17.1	4.6		
contig_1	1637619	1638020	+	CNGMIB_01736	14.5	4.5	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	1637993	1638532	+	CNGMIB_01737	20.4	9.2		
contig_1	1642439	1644136	-	CNGMIB_01741	59.4	5.0	PF01832.25|Glucosaminidase, PF08310.17|LGFP	PFAM:PF01832.25, PFAM:PF08310.17
contig_1	1644328	1645836	-	CNGMIB_01742	49.5	5.3	PF08310.17|LGFP	PFAM:PF08310.17
contig_1	1647313	1647627	+	CNGMIB_01744	11.1	4.6		
contig_1	1647603	1649267	+	CNGMIB_01745	62.3	8.6	PF13641.12|Glyco_tranf_2_3, PF17994.7|Glft2_N, PF19320.4|GlfT2_domain3	PFAM:PF13641.12, PFAM:PF17994.7, PFAM:PF19320.4
contig_1	1649497	1650237	+	CNGMIB_01746	27.6	9.1	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_1	1651167	1651601	-	CNGMIB_01748	16.5	9.8		
contig_1	1653626	1653868	-	CNGMIB_01750	9.0	11.9		
contig_1	1653865	1654173	-	CNGMIB_01751	11.8	8.2		
contig_1	1654140	1654481	-	CNGMIB_01752	12.1	4.8	PF00535.33|Glycos_transf_2	PFAM:PF00535.33
contig_1	1654478	1654729	-	CNGMIB_01753	9.3	11.9		
contig_1	1654687	1655439	-	CNGMIB_01754	26.8	8.8	PF00535.33|Glycos_transf_2, PF13641.12|Glyco_tranf_2_3	PFAM:PF00535.33, PFAM:PF13641.12
contig_1	1655663	1656079	-	CNGMIB_01755	14.7	4.8	PF00085.26|Thioredoxin	PFAM:PF00085.26
contig_1	1657712	1660606	-	CNGMIB_01757	104.7	7.8	PF00106.31|adh_short, PF13561.12|adh_short_C2	PFAM:PF00106.31, PFAM:PF13561.12
contig_1	1660952	1661887	-	CNGMIB_01759	32.9	9.5		
contig_1	1665044	1665355	+	CNGMIB_01762	10.3	8.0		
contig_1	1665352	1666044	+	CNGMIB_01763	23.9	6.4	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_1	1669326	1670744	-	CNGMIB_01766	51.2	5.1		
contig_1	1678086	1678394	-	CNGMIB_01772	10.3	5.6		
contig_1	1681246	1681608	+	CNGMIB_01775	12.6	4.7	PF00857.26|Isochorismatase	PFAM:PF00857.26
contig_1	1685215	1687023	+	CNGMIB_01779	66.1	6.7	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_1	1690417	1691106	-	CNGMIB_01782	24.2	5.5		
contig_1	1694337	1694531	+	CNGMIB_01786	6.6	12.0		
contig_1	1698239	1698616	+	CNGMIB_01790	13.9	4.5		
contig_1	1702368	1702622	-	CNGMIB_01793	9.6	6.6	PF00011.27|HSP20	PFAM:PF00011.27
contig_1	1702619	1702831	-	CNGMIB_01794	7.9	4.9		
contig_1	1705031	1705507	+	CNGMIB_01798	17.1	7.7	PF00239.26|Resolvase	PFAM:PF00239.26
contig_1	1705428	1706273	-	CNGMIB_01799	30.0	11.5		
contig_1	1706233	1706712	-	CNGMIB_01800	16.8	4.5		
contig_1	1708644	1708745	-	CNGMIB_01802	3.7	6.1		
contig_1	1708742	1709071	-	CNGMIB_01803	12.2	6.3		
contig_1	1711227	1711754	-	CNGMIB_01805	18.1	6.3		
contig_1	1711751	1712014	-	CNGMIB_01806	9.0	5.4		
contig_1	1713806	1714189	+	CNGMIB_01809	14.0	8.2		
contig_1	1714240	1714773	+	CNGMIB_01810	19.4	9.9		
contig_1	1714766	1715335	+	CNGMIB_01811	20.0	9.8	PF02899.23|Phage_int_SAM_1	PFAM:PF02899.23
contig_1	1715332	1715757	+	CNGMIB_01812	15.4	10.0		
contig_1	1715884	1716051	-	CNGMIB_01813	6.0	4.8		
contig_1	1716698	1716874	+	CNGMIB_01815	6.1	10.8		
contig_1	1720108	1720455	+	CNGMIB_01819	12.7	5.1		
contig_1	1720638	1720829	+	CNGMIB_01820	6.7	11.8		
contig_1	1722224	1722865	+	CNGMIB_01822	23.8	6.0	PF04909.20|Amidohydro_2	PFAM:PF04909.20
contig_1	1723720	1724430	+	CNGMIB_01824	26.1	11.4		
contig_1	1724427	1725011	+	CNGMIB_01825	20.3	9.7		
contig_1	1725050	1725226	-	CNGMIB_01826	5.9	5.5	PF07729.17|FCD	PFAM:PF07729.17
contig_1	1726027	1726863	+	CNGMIB_01827	28.4	5.8		
contig_1	1727387	1727743	+	CNGMIB_01828	12.1	5.6		
contig_1	1731269	1731757	+	CNGMIB_01832	17.2	4.7		
contig_1	1732679	1733380	+	CNGMIB_01833	25.2	10.3		
contig_1	1734344	1734856	+	CNGMIB_01835	18.5	5.7	PF00370.27|FGGY_N	PFAM:PF00370.27
contig_1	1734835	1735917	+	CNGMIB_01836	38.8	4.9	PF00370.27|FGGY_N, PF02782.22|FGGY_C	PFAM:PF00370.27, PFAM:PF02782.22
contig_1	1739408	1740025	+	CNGMIB_01839	23.5	11.7	PF00456.26|Transketolase_N	PFAM:PF00456.26
contig_1	1740098	1740331	-	CNGMIB_01840	8.1	11.6		
contig_1	1741753	1742064	-	CNGMIB_01842	11.3	6.1	PF05495.17|zf-CHY	PFAM:PF05495.17
contig_1	1744597	1745493	-	CNGMIB_01844	32.2	5.5		
contig_1	1745608	1747518	+	CNGMIB_01845	68.3	4.6	PF13427.11|AadA_C	PFAM:PF13427.11
contig_1	1752557	1753051	-	CNGMIB_01851	17.4	5.1	PF00117.34|GATase, PF07722.19|Peptidase_C26	PFAM:PF00117.34, PFAM:PF07722.19
contig_1	1754554	1754988	+	CNGMIB_01853	15.9	5.6		
contig_1	1754981	1755310	+	CNGMIB_01854	11.8	4.9		
contig_1	1758789	1759280	+	CNGMIB_01858	17.6	4.2		
contig_1	1760198	1760452	-	CNGMIB_01860	8.9	12.0		
contig_1	1760563	1760865	+	CNGMIB_01861	11.2	4.8		
contig_1	1760938	1761162	-	CNGMIB_01862	8.4	10.0		
contig_1	1761308	1761508	-	CNGMIB_01863	7.1	4.7		
contig_1	1761573	1761914	-	CNGMIB_01864	12.2	6.4	PF00440.29|TetR_N	PFAM:PF00440.29
contig_1	1764035	1764895	+	CNGMIB_01867	29.8	10.9		
contig_1	1768713	1768937	+	CNGMIB_01871	7.7	5.6		SO:0001217, UniRef:UniRef50_U1F052
contig_1	1768912	1769334	+	CNGMIB_01872	14.9	6.1		
contig_1	1769560	1769958	+	CNGMIB_01873	13.7	5.7		
contig_1	1769955	1772042	+	CNGMIB_01874	68.6	4.4	PF01476.26|LysM	PFAM:PF01476.26
contig_1	1772134	1773249	+	CNGMIB_01875	39.9	4.8		
contig_1	1773224	1773640	+	CNGMIB_01876	15.1	5.2		
contig_1	1774241	1774906	-	CNGMIB_01878	23.2	8.9		
contig_1	1774870	1775667	-	CNGMIB_01879	28.7	11.2		
contig_1	1776001	1776966	-	CNGMIB_01880	34.9	10.0		SO:0001217, UniRef:UniRef50_D7GGP1
contig_1	1778021	1778494	-	CNGMIB_01882	15.7	8.9	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_1	1778443	1779423	-	CNGMIB_01883	35.3	9.8	PF07730.19|HisKA_3, PF23539.1|DUF7134	PFAM:PF07730.19, PFAM:PF23539.1
contig_1	1779796	1781550	+	CNGMIB_01884	64.6	6.4		SO:0001217, UniRef:UniRef50_D7GGN7
contig_1	1781572	1781679	+	CNGMIB_01885	4.0	4.4		
contig_1	1781766	1781894	-	CNGMIB_01886	4.5	11.9		
contig_1	1782121	1782273	+	CNGMIB_01887	5.4	11.4		
contig_1	1792225	1792572	+	CNGMIB_01897	12.4	5.2	PF01042.26|Ribonuc_L-PSP	PFAM:PF01042.26
contig_1	1793052	1793855	+	CNGMIB_01898	28.6	6.1	PF01266.30|DAO	PFAM:PF01266.30
contig_1	1801345	1802859	-	CNGMIB_01907	55.6	9.1		
contig_1	1803887	1804369	-	CNGMIB_01909	18.2	8.9		
contig_1	1804369	1804566	-	CNGMIB_01910	7.4	10.0		
contig_1	1804563	1807208	-	CNGMIB_01911	95.8	5.8	PF00384.28|Molybdopterin	PFAM:PF00384.28
contig_1	1807160	1807516	-	CNGMIB_01912	13.1	5.8	PF00384.28|Molybdopterin	PFAM:PF00384.28
contig_1	1807525	1807773	-	CNGMIB_01913	9.0	9.2	PF00384.28|Molybdopterin	PFAM:PF00384.28
contig_1	1807770	1808183	-	CNGMIB_01914	15.1	6.3		
contig_1	1809719	1810240	-	CNGMIB_01916	18.3	5.2	PF06463.18|Mob_synth_C	PFAM:PF06463.18
contig_1	1815848	1816480	+	CNGMIB_01921	22.2	5.2		
contig_1	1820274	1820765	-	CNGMIB_01923	17.0	5.3	PF02910.25|Succ_DH_flav_C	PFAM:PF02910.25
contig_1	1820908	1821861	-	CNGMIB_01924	33.3	9.1	PF01266.30|DAO, PF07992.20|Pyr_redox_2, PF13454.12|NAD_binding_9	PFAM:PF01266.30, PFAM:PF07992.20, PFAM:PF13454.12
contig_1	1823280	1824089	+	CNGMIB_01926	29.7	9.5	PF08241.18|Methyltransf_11, PF08242.18|Methyltransf_12, PF13489.12|Methyltransf_23, PF13649.12|Methyltransf_25, PF13847.12|Methyltransf_31	PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
contig_1	1828303	1829196	-	CNGMIB_01931	33.1	5.7	PF03460.22|NIR_SIR_ferr	PFAM:PF03460.22
contig_1	1829193	1830107	-	CNGMIB_01932	33.0	7.0	PF03460.22|NIR_SIR_ferr	PFAM:PF03460.22
contig_1	1830965	1831699	+	CNGMIB_01933	25.1	7.8		
contig_1	1831666	1831998	+	CNGMIB_01934	11.6	5.1		
contig_1	1833049	1833204	+	CNGMIB_01936	5.7	11.8		
contig_1	1833201	1833857	+	CNGMIB_01937	23.2	9.3		
contig_1	1834540	1834905	+	CNGMIB_01939	13.0	4.6	PF12857.13|TOBE_3	PFAM:PF12857.13
contig_1	1835020	1836156	-	CNGMIB_01940	40.1	8.7		
contig_1	1836387	1836842	+	CNGMIB_01941	15.9	5.4	PF01022.26|HTH_5, PF12840.13|HTH_20	PFAM:PF01022.26, PFAM:PF12840.13
contig_1	1844195	1844572	-	CNGMIB_01947	14.4	9.8		
contig_1	1847812	1848171	-	CNGMIB_01950	13.0	9.4		
contig_1	1850541	1852433	+	CNGMIB_01953	65.0	9.3		
contig_1	1852644	1853597	-	CNGMIB_01954	33.2	8.3		
contig_1	1853763	1854098	+	CNGMIB_01955	11.5	11.9		
contig_1	1855729	1856193	-	CNGMIB_01957	17.6	8.0	PF12952.12|DUF3841	PFAM:PF12952.12
contig_1	1857930	1858418	-	CNGMIB_01959	16.1	5.1		
contig_1	1858394	1860526	-	CNGMIB_01960	74.2	6.9		
contig_1	1861485	1861745	-	CNGMIB_01963	8.4	5.5		
contig_1	1861693	1862781	-	CNGMIB_01964	37.9	8.4		
contig_1	1864471	1865289	-	CNGMIB_01967	29.2	5.0	PF08501.16|Shikimate_dh_N	PFAM:PF08501.16
contig_1	1866530	1866862	+	CNGMIB_01969	11.9	5.9	PF00248.27|Aldo_ket_red	PFAM:PF00248.27
contig_1	1866862	1867371	+	CNGMIB_01970	18.3	4.8	PF00248.27|Aldo_ket_red	PFAM:PF00248.27
contig_1	1869981	1870688	-	CNGMIB_01972	24.9	5.6	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	1874961	1875188	+	CNGMIB_01977	8.5	6.7	PF14542.12|Acetyltransf_CG	PFAM:PF14542.12
contig_1	1875277	1875510	+	CNGMIB_01978	8.6	5.2	PF06902.16|Fer4_19	PFAM:PF06902.16
contig_1	1876868	1877704	+	CNGMIB_01981	30.1	8.6	PF00929.31|RNase_T	PFAM:PF00929.31
contig_1	1880771	1881205	+	CNGMIB_01984	15.6	9.8		
contig_1	1889363	1889512	-	CNGMIB_01990	5.2	4.4		
contig_1	1889491	1889985	-	CNGMIB_01991	18.1	7.8	PF00440.29|TetR_N	PFAM:PF00440.29
contig_1	1892467	1893384	+	CNGMIB_01994	32.8	6.7		
contig_1	1893363	1896233	+	CNGMIB_01995	104.5	5.3	PF00037.32|Fer4, PF01558.24|POR, PF02775.26|TPP_enzyme_C, PF10371.14|EKR, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13459.11|Fer4_15, PF13484.11|Fer4_16, PF13534.11|Fer4_17, PF14697.11|Fer4_21, PF17147.9|PFOR_II	PFAM:PF00037.32, PFAM:PF01558.24, PFAM:PF02775.26, PFAM:PF10371.14, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13459.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11, PFAM:PF17147.9
contig_1	1899623	1900165	+	CNGMIB_01998	18.5	6.7		
contig_1	1900237	1900371	+	CNGMIB_01999	4.5	12.0		
contig_1	1900456	1900656	+	CNGMIB_02000	7.1	11.7		
contig_1	1900911	1901558	+	CNGMIB_02001	22.6	6.2	PF13338.12|AbiEi_4	PFAM:PF13338.12
contig_1	1901746	1902510	+	CNGMIB_02002	27.6	6.1	PF08843.17|AbiEii	PFAM:PF08843.17
contig_1	1905036	1905845	+	CNGMIB_02005	29.2	6.4		
contig_1	1905853	1906347	+	CNGMIB_02006	17.7	11.0	PF09339.16|HTH_IclR	PFAM:PF09339.16
contig_1	1907142	1908449	-	CNGMIB_02008	48.4	7.0		
contig_1	1911068	1911505	+	CNGMIB_02011	14.4	12.0		
contig_1	1911509	1911952	-	CNGMIB_02012	16.4	9.6		
contig_1	1912026	1912691	+	CNGMIB_02013	22.9	4.1		
contig_1	1912688	1913260	+	CNGMIB_02014	21.3	10.1	PF04542.20|Sigma70_r2, PF04545.22|Sigma70_r4, PF08281.18|Sigma70_r4_2	PFAM:PF04542.20, PFAM:PF04545.22, PFAM:PF08281.18
contig_1	1914876	1915490	+	CNGMIB_02017	22.0	10.5		
contig_1	1915481	1915774	+	CNGMIB_02018	11.3	10.7	PF00165.29|HTH_AraC, PF12833.13|HTH_18	PFAM:PF00165.29, PFAM:PF12833.13
contig_1	1917970	1918125	-	CNGMIB_02020	5.6	10.3		
contig_1	1924118	1924801	+	CNGMIB_02026	24.5	10.7	PF08241.18|Methyltransf_11	PFAM:PF08241.18
contig_1	1929496	1930401	+	CNGMIB_02030	32.5	5.6	PF00676.26|E1_dh	PFAM:PF00676.26
contig_1	1930604	1932937	+	CNGMIB_02031	83.4	6.0	PF00198.28|2-oxoacid_dh, PF00364.28|Biotin_lipoyl, PF02779.29|Transket_pyr, PF02780.25|Transketolase_C, PF13533.12|Biotin_lipoyl_2	PFAM:PF00198.28, PFAM:PF00364.28, PFAM:PF02779.29, PFAM:PF02780.25, PFAM:PF13533.12
contig_1	1937485	1937859	-	CNGMIB_02037	14.0	5.0		
contig_1	1938202	1938573	-	CNGMIB_02038	13.0	9.5		
contig_1	1943184	1944215	-	CNGMIB_02041	34.1	4.5	PF00089.32|Trypsin, PF00595.29|PDZ, PF13180.12|PDZ_2, PF13365.12|Trypsin_2, PF17820.7|PDZ_6	PFAM:PF00089.32, PFAM:PF00595.29, PFAM:PF13180.12, PFAM:PF13365.12, PFAM:PF17820.7
contig_1	1944182	1944538	-	CNGMIB_02042	12.0	7.9		
contig_1	1945177	1946112	-	CNGMIB_02043	31.2	4.7	PF00089.32|Trypsin, PF13365.12|Trypsin_2	PFAM:PF00089.32, PFAM:PF13365.12
contig_1	1947123	1948076	+	CNGMIB_02045	35.5	11.5	PF00665.32|rve, PF13276.12|HTH_21	PFAM:PF00665.32, PFAM:PF13276.12
contig_1	1948018	1948380	+	CNGMIB_02046	13.3	11.4	PF13936.12|HTH_38	PFAM:PF13936.12
contig_1	1949242	1949514	+	CNGMIB_02048	10.6	4.7	PF13683.12|rve_3	PFAM:PF13683.12
contig_1	1957147	1957410	-	CNGMIB_02054	9.7	4.8	PF02929.23|Bgal_small_N	PFAM:PF02929.23
contig_1	1960211	1960426	-	CNGMIB_02056	7.7	6.0		
contig_1	1962334	1962705	-	CNGMIB_02059	13.3	9.2		
contig_1	1963216	1963419	+	CNGMIB_02060	7.1	5.8		
contig_1	1966619	1966780	+	CNGMIB_02064	6.0	8.2		
contig_1	1975952	1977547	+	CNGMIB_02074	58.2	5.8	PF13193.12|AMP-binding_C	PFAM:PF13193.12
contig_1	1979995	1980798	+	CNGMIB_02077	27.9	4.6	PF00753.33|Lactamase_B	PFAM:PF00753.33
contig_1	1982206	1982487	+	CNGMIB_02079	9.9	4.6	PF00766.25|ETF_alpha	PFAM:PF00766.25
contig_1	1984371	1985177	+	CNGMIB_02082	28.0	10.6		
contig_1	1985956	1986198	-	CNGMIB_02083	8.7	12.0		
contig_1	1994382	1995380	+	CNGMIB_02090	35.1	4.7	PF01408.29|GFO_IDH_MocA, PF02894.22|GFO_IDH_MocA_C, PF22725.1|GFO_IDH_MocA_C3	PFAM:PF01408.29, PFAM:PF02894.22, PFAM:PF22725.1
contig_1	1995484	1996392	+	CNGMIB_02091	32.1	10.1		
contig_1	1996335	1996946	+	CNGMIB_02092	22.0	6.8		
contig_1	1997376	1999082	-	CNGMIB_02093	59.3	9.8	PF00005.33|ABC_tran, PF13304.12|AAA_21	PFAM:PF00005.33, PFAM:PF13304.12
contig_1	2009020	2009172	-	CNGMIB_02101	5.6	4.3		
contig_1	2013027	2013263	-	CNGMIB_02105	8.6	11.0		
contig_1	2015168	2015371	-	CNGMIB_02107	7.5	4.9		
contig_1	2016114	2016419	-	CNGMIB_02109	10.0	4.7	PF00294.29|PfkB	PFAM:PF00294.29
contig_1	2016416	2016808	-	CNGMIB_02110	14.2	4.6		
contig_1	2016805	2017116	-	CNGMIB_02111	10.9	10.0	PF00294.29|PfkB	PFAM:PF00294.29
contig_1	2018809	2019162	-	CNGMIB_02113	12.5	7.9		
contig_1	2019729	2020088	-	CNGMIB_02114	12.9	9.9		
contig_1	2020112	2021098	-	CNGMIB_02115	35.7	9.2		
contig_1	2023872	2024090	+	CNGMIB_02118	7.4	5.0	PF05532.17|CsbD	PFAM:PF05532.17
contig_1	2024277	2025332	+	CNGMIB_02119	36.8	11.0		SO:0001217, UniRef:UniRef50_A0A0B7NUG3
contig_1	2027558	2028037	-	CNGMIB_02123	17.2	5.1		
contig_1	2027980	2029113	-	CNGMIB_02124	41.6	9.3		
contig_1	2033019	2034002	-	CNGMIB_02129	35.6	4.9	PF01144.29|CoA_trans, PF02550.21|AcetylCoA_hydro	PFAM:PF01144.29, PFAM:PF02550.21
contig_1	2037107	2037769	-	CNGMIB_02132	24.2	5.1	PF00857.26|Isochorismatase	PFAM:PF00857.26
contig_1	2039584	2040357	-	CNGMIB_02135	27.6	10.9		SO:0001217, UniRef:UniRef50_A0A0A8PMS2
contig_1	2049304	2050131	-	CNGMIB_02142	27.9	11.3		
contig_1	2050520	2051584	+	CNGMIB_02143	35.9	5.8		
contig_1	2061015	2061677	-	CNGMIB_02151	23.1	5.0		
contig_1	2065792	2066121	-	CNGMIB_02155	11.5	5.9		
contig_1	2066118	2066657	-	CNGMIB_02156	17.9	4.7		
contig_1	2066654	2067136	-	CNGMIB_02157	15.8	5.7	PF02581.23|TMP-TENI	PFAM:PF02581.23
contig_1	2067184	2067489	+	CNGMIB_02158	10.2	5.9		
contig_1	2071731	2072003	+	CNGMIB_02162	9.6	4.5		
contig_1	2072003	2072284	+	CNGMIB_02163	10.1	4.1		
contig_1	2073876	2074808	+	CNGMIB_02165	30.4	5.0		SO:0001217, UniRef:UniRef50_A0A0A8S0M3
contig_1	2074849	2075022	-	CNGMIB_02166	6.3	10.8		
contig_1	2075308	2075565	-	CNGMIB_02167	9.7	11.7		
contig_1	2075513	2076214	-	CNGMIB_02168	26.2	11.4		
contig_1	2076460	2077008	-	CNGMIB_02169	19.6	5.6		
contig_1	2077321	2079126	-	CNGMIB_02170	67.1	6.2	PF00270.35|DEAD, PF00271.37|Helicase_C, PF13091.12|PLDc_2	PFAM:PF00270.35, PFAM:PF00271.37, PFAM:PF13091.12
contig_1	2079445	2079666	-	CNGMIB_02171	7.9	5.3		
contig_1	2080559	2080801	+	CNGMIB_02173	8.7	5.8		SO:0001217, UniRef:UniRef50_D7GIH2
contig_1	2080917	2081054	+	CNGMIB_02174	4.6	4.9		
contig_1	2081197	2081931	+	CNGMIB_02175	26.8	5.4	PF00107.32|ADH_zinc_N, PF13602.12|ADH_zinc_N_2	PFAM:PF00107.32, PFAM:PF13602.12
contig_1	2083935	2084441	-	CNGMIB_02178	18.4	4.2		SO:0001217, UniRef:UniRef50_D7GIH6
contig_1	2086541	2086885	-	CNGMIB_02180	13.0	9.9		
contig_1	2087257	2088162	+	CNGMIB_02181	34.0	4.6		
contig_1	2091542	2091700	-	CNGMIB_02184	6.0	9.2		
contig_1	2091715	2093826	-	CNGMIB_02185	78.5	6.7		
contig_1	2097326	2098975	+	CNGMIB_02191	58.7	11.6		
contig_1	2103911	2104228	+	CNGMIB_02195	11.1	8.2	PF00004.35|AAA, PF05496.18|RuvB_N, PF13177.12|DNA_pol3_delta2	PFAM:PF00004.35, PFAM:PF05496.18, PFAM:PF13177.12
contig_1	2104323	2104466	-	CNGMIB_02196	5.0	10.1		
contig_1	2104572	2104877	+	CNGMIB_02197	10.5	4.1		
contig_1	2104960	2105829	+	CNGMIB_02198	29.0	11.1		
contig_1	2105841	2106602	+	CNGMIB_02199	27.0	10.8		
contig_1	2106944	2107093	+	CNGMIB_02200	5.3	4.1		
contig_1	2108303	2108854	-	CNGMIB_02203	19.8	4.7		
contig_1	2108848	2109069	-	CNGMIB_02204	7.8	5.2		
contig_1	2111370	2112647	+	CNGMIB_02206	46.7	4.9	PF08264.19|Anticodon_1, PF19302.4|DUF5915	PFAM:PF08264.19, PFAM:PF19302.4
contig_1	2112774	2112908	-	CNGMIB_02207	4.8	4.1		
contig_1	2113930	2114184	+	CNGMIB_02209	9.2	10.0		
contig_1	2121112	2122566	+	CNGMIB_02215	52.2	10.1	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2122845	2124596	-	CNGMIB_02216	62.6	10.1		SO:0001217, UniRef:UniRef50_D7GIK5
contig_1	2125647	2126411	+	CNGMIB_02218	26.1	6.6		
contig_1	2129529	2129849	+	CNGMIB_02221	10.6	11.8	PF02844.21|GARS_N	PFAM:PF02844.21
contig_1	2135240	2135341	+	CNGMIB_02228	3.7	5.4		
contig_1	2140454	2140684	+	CNGMIB_02233	8.4	4.1		
contig_1	2140725	2141243	-	CNGMIB_02234	18.1	6.8		
contig_1	2142498	2143148	-	CNGMIB_02235	23.5	6.3		
contig_1	2143308	2143562	-	CNGMIB_02236	9.2	10.8		
contig_1	2144117	2144815	+	CNGMIB_02238	24.2	11.3		
contig_1	2145337	2145675	-	CNGMIB_02239	11.6	10.8		
contig_1	2145702	2146574	-	CNGMIB_02240	30.4	5.3	PF01083.28|Cutinase	PFAM:PF01083.28
contig_1	2150266	2150604	+	CNGMIB_02243	11.7	6.7		
contig_1	2150880	2151125	-	CNGMIB_02244	8.0	11.3		
contig_1	2151165	2151833	+	CNGMIB_02245	22.2	5.2		
contig_1	2153710	2154495	+	CNGMIB_02248	27.8	11.4	PF02698.23|DUF218	PFAM:PF02698.23, SO:0001217, UniRef:UniRef50_D7GIP2
contig_1	2154492	2155217	+	CNGMIB_02249	25.6	8.8	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	2155214	2155714	+	CNGMIB_02250	17.2	5.7	PF00144.29|Beta-lactamase	PFAM:PF00144.29
contig_1	2160589	2161644	+	CNGMIB_02253	36.8	8.2		
contig_1	2161596	2161916	+	CNGMIB_02254	11.1	5.0		
contig_1	2161913	2162155	+	CNGMIB_02255	8.1	12.0		
contig_1	2162149	2162412	+	CNGMIB_02256	9.1	4.4		
contig_1	2165601	2166062	-	CNGMIB_02258	17.1	5.7	PF12320.13|SbcD_C	PFAM:PF12320.13
contig_1	2166062	2166877	-	CNGMIB_02259	29.2	10.0	PF00149.33|Metallophos	PFAM:PF00149.33
contig_1	2166828	2167739	-	CNGMIB_02260	31.5	5.5	PF00962.28|A_deaminase, PF19326.5|AMP_deaminase	PFAM:PF00962.28, PFAM:PF19326.5
contig_1	2167709	2168044	-	CNGMIB_02261	12.7	9.5	PF00962.28|A_deaminase	PFAM:PF00962.28
